age_d,age_h,T,H_a,psi_x,Cpm,rho
55 ,5,13.3,98.1,-3.943313953,0.053169734,61.19429707
55 ,6,12.4,97,-3.943313953,0.053169734,61.08388933
55 ,7,12.7,96.7,-3.943313953,0.053169734,60.97376021
55 ,8,15,88.8,-3.943313953,0.053169734,60.86390913
55 ,9,17.9,79.4,-6.02921,0.177021793,60.75433551
55 ,10,21.1,64.3,-7.972955678,0.292433538,60.64503879
55 ,11,22.9,61.3,-9.642087932,0.39153985,60.53601838
55 ,12,23.9,64.3,-10.92285816,0.467586799,60.4272737
55 ,13,24.3,61.8,-11.72798398,0.515391909,60.31880418
55 ,14,24.3,57.7,-12.0025974,0.531697342,60.21060925
55 ,15,24.2,58.3,-11.72798398,0.515391909,60.10268833
55 ,16,24.1,55.8,-10.92285816,0.467586799,59.99504083
55 ,17,23.8,56.6,-9.642087932,0.39153985,59.88766619
55 ,18,23.4,56.2,-7.972955678,0.292433538,59.78056383
55 ,19,22.8,58.5,-6.02921,0.177021793,59.67373317
55 ,20,21.5,62.7,-3.943313953,0.053169734,59.56717363
55 ,21,19.7,77.8,-3.943313953,0.053169734,59.46088464
55 ,22,17.8,86.7,-3.943313953,0.053169734,59.35486563
55 ,23,16.8,90.2,-3.943313953,0.053169734,59.24911601
55 ,24,15.9,91.1,-3.943313953,0.053169734,59.1436352
56 ,1,15.1,94.2,-3.943313953,0.053169734,59.03842264
56 ,2,14.8,94.6,-3.943313953,0.053169734,58.93347775
56 ,3,13.9,95.4,-3.943313953,0.053169734,58.82879995
56 ,4,13,96.5,-3.943313953,0.053169734,58.72438866
56 ,5,12.4,97.5,-3.943313953,0.053169734,58.62024331
56 ,6,11.9,97.9,-3.943313953,0.053169734,58.51636331
56 ,7,12.7,98.2,-3.943313953,0.053169734,58.41274811
56 ,8,15.2,92.2,-3.943313953,0.053169734,58.30939711
56 ,9,18.1,83.5,-6.02921,0.177021793,58.20630974
56 ,10,21.2,76.4,-7.972955678,0.292433538,58.10348542
56 ,11,22.3,69.9,-9.642087932,0.39153985,58.00092359
56 ,12,23,66.3,-10.92285816,0.467586799,57.89862365
56 ,13,23.5,62.9,-11.72798398,0.515391909,57.79658504
56 ,14,23.8,60.3,-12.0025974,0.531697342,57.69480718
56 ,15,24.1,57.5,-11.72798398,0.515391909,57.5932895
56 ,16,24,60.4,-10.92285816,0.467586799,57.49203141
56 ,17,23.6,63.8,-9.642087932,0.39153985,57.39103233
56 ,18,23.1,64,-7.972955678,0.292433538,57.29029171
56 ,19,22.4,65.7,-6.02921,0.177021793,57.18980894
56 ,20,21,75.4,-3.943313953,0.053169734,57.08958347
56 ,21,19.3,84,-3.943313953,0.053169734,56.98961472
56 ,22,18.6,87.3,-3.943313953,0.053169734,56.8899021
56 ,23,18.4,88.9,-3.943313953,0.053169734,56.79044504
56 ,24,17.8,90.5,-3.943313953,0.053169734,56.69124297
57 ,1,16.5,93.4,-3.943313953,0.053169734,56.5922953
57 ,2,15.6,96,-3.943313953,0.053169734,56.49360147
57 ,3,15.7,96.7,-3.943313953,0.053169734,56.39516089
57 ,4,15.9,94,-3.943313953,0.053169734,56.29697299
57 ,5,14.6,95.5,-3.943313953,0.053169734,56.1990372
57 ,6,13.7,97.4,-3.943313953,0.053169734,56.10135293
57 ,7,14.8,98.5,-3.943313953,0.053169734,56.00391961
57 ,8,15.9,98.6,-3.943313953,0.053169734,55.90673666
57 ,9,18.6,92.1,-6.02921,0.177021793,55.80980351
57 ,10,21.1,75.5,-7.972955678,0.292433538,55.71311958
57 ,11,22.3,65.3,-9.642087932,0.39153985,55.61668429
57 ,12,23,63,-10.92285816,0.467586799,55.52049707
57 ,13,23.4,58.1,-11.72798398,0.515391909,55.42455735
57 ,14,23.6,55.5,-12.0025974,0.531697342,55.32886453
57 ,15,24.1,53.9,-11.72798398,0.515391909,55.23341806
57 ,16,24.3,48.9,-10.92285816,0.467586799,55.13821735
57 ,17,23.8,53.6,-9.642087932,0.39153985,55.04326182
57 ,18,23.1,63.2,-7.972955678,0.292433538,54.9485509
57 ,19,22.1,67.5,-6.02921,0.177021793,54.85408401
57 ,20,21.3,72.2,-3.943313953,0.053169734,54.75986058
57 ,21,19.5,79.4,-3.943313953,0.053169734,54.66588003
57 ,22,17.5,86.8,-3.943313953,0.053169734,54.57214178
57 ,23,16.3,90.6,-3.943313953,0.053169734,54.47864526
57 ,24,14.9,93,-3.943313953,0.053169734,54.38538989
58 ,1,13.8,94.9,-3.943313953,0.053169734,54.2923751
58 ,2,12.9,96.5,-3.943313953,0.053169734,54.1996003
58 ,3,12.5,97.5,-3.943313953,0.053169734,54.10706492
58 ,4,11.7,97.6,-3.943313953,0.053169734,54.01476838
58 ,5,11.5,98.2,-3.943313953,0.053169734,53.92271012
58 ,6,11.6,98.9,-3.943313953,0.053169734,53.83088954
58 ,7,11.9,99.5,-3.943313953,0.053169734,53.73930609
58 ,8,13.3,99.9,-3.943313953,0.053169734,53.64795917
58 ,9,16.3,95.3,-6.02921,0.177021793,53.55684821
58 ,10,20.1,74.5,-7.972955678,0.292433538,53.46597264
58 ,11,21.4,65.2,-9.642087932,0.39153985,53.37533187
58 ,12,22.1,60.5,-10.92285816,0.467586799,53.28492535
58 ,13,22.5,60.4,-11.72798398,0.515391909,53.19475247
58 ,14,22.9,61.1,-12.0025974,0.531697342,53.10481268
58 ,15,23.4,59.5,-11.72798398,0.515391909,53.01510539
58 ,16,23.7,59,-10.92285816,0.467586799,52.92563003
58 ,17,23.5,60.3,-9.642087932,0.39153985,52.83638602
58 ,18,23.2,62.6,-7.972955678,0.292433538,52.74737279
58 ,19,22.6,66.4,-6.02921,0.177021793,52.65858975
58 ,20,21.6,72.1,-3.943313953,0.053169734,52.57003633
58 ,21,19.5,82.6,-3.943313953,0.053169734,52.48171196
58 ,22,18.8,87.2,-3.943313953,0.053169734,52.39361606
58 ,23,18.5,88.7,-3.943313953,0.053169734,52.30574805
58 ,24,18.2,90.8,-3.943313953,0.053169734,52.21810736
59 ,1,17.9,93.1,-3.943313953,0.053169734,52.1306934
59 ,2,18.1,92.8,-3.943313953,0.053169734,52.04350561
59 ,3,16.9,95.3,-3.943313953,0.053169734,51.95654341
59 ,4,16.3,96.6,-3.943313953,0.053169734,51.86980621
59 ,5,15.9,96.7,-3.943313953,0.053169734,51.78329345
59 ,6,14.8,96.8,-3.943313953,0.053169734,51.69700455
59 ,7,15.4,98.3,-3.943313953,0.053169734,51.61093892
59 ,8,17.8,93.8,-3.943313953,0.053169734,51.52509601
59 ,9,20.4,84.5,-6.02921,0.177021793,51.43947521
59 ,10,22.1,77.2,-7.972955678,0.292433538,51.35407598
59 ,11,23.8,71.6,-9.642087932,0.39153985,51.26889771
59 ,12,24.6,71.2,-10.92285816,0.467586799,51.18393985
59 ,13,24.8,72.2,-11.72798398,0.515391909,51.0992018
59 ,14,24.9,70.7,-12.0025974,0.531697342,51.01468301
59 ,15,25,70.2,-11.72798398,0.515391909,50.93038288
59 ,16,25.1,70.4,-10.92285816,0.467586799,50.84630084
59 ,17,25.6,67.3,-9.642087932,0.39153985,50.76243633
59 ,18,25.2,67.5,-7.972955678,0.292433538,50.67878875
59 ,19,23.7,72.2,-6.02921,0.177021793,50.59535753
59 ,20,22.1,77.5,-3.943313953,0.053169734,50.51214211
59 ,21,21.3,82.5,-3.943313953,0.053169734,50.42914189
59 ,22,20.7,84,-3.943313953,0.053169734,50.34635631
59 ,23,20.3,83.8,-3.943313953,0.053169734,50.26378478
59 ,24,19.7,84.4,-3.943313953,0.053169734,50.18142674
60 ,1,19.2,84.3,-3.943313953,0.053169734,50.0992816
60 ,2,18.7,85.8,-3.943313953,0.053169734,50.01734879
60 ,3,18.6,84.6,-3.943313953,0.053169734,49.93562774
60 ,4,18.4,86.5,-3.943313953,0.053169734,49.85411785
60 ,5,18.3,86.1,-3.943313953,0.053169734,49.77281857
60 ,6,18.3,83,-3.943313953,0.053169734,49.69172931
60 ,7,18.2,81.6,-3.943313953,0.053169734,49.6108495
60 ,8,18.5,81.3,-3.943313953,0.053169734,49.53017856
60 ,9,19.1,79,-6.02921,0.177021793,49.44971591
60 ,10,21.3,71.9,-7.972955678,0.292433538,49.36946098
60 ,11,22,69.2,-9.642087932,0.39153985,49.28941318
60 ,12,21.5,72.3,-10.92285816,0.467586799,49.20957196
60 ,13,20.7,73.4,-11.72798398,0.515391909,49.12993672
60 ,14,20.8,70.5,-12.0025974,0.531697342,49.05050689
60 ,15,21.4,68.4,-11.72798398,0.515391909,48.9712819
60 ,16,22,61.3,-10.92285816,0.467586799,48.89226116
60 ,17,20.1,69.9,-9.642087932,0.39153985,48.81344411
60 ,18,17.8,74,-7.972955678,0.292433538,48.73483016
60 ,19,17,73.7,-6.02921,0.177021793,48.65641874
60 ,20,16.3,75.4,-3.943313953,0.053169734,48.57820928
60 ,21,15.8,79.4,-3.943313953,0.053169734,48.50020119
60 ,22,15.7,78.3,-3.943313953,0.053169734,48.4223939
60 ,23,15.3,78.5,-3.943313953,0.053169734,48.34478684
60 ,24,15,77.3,-3.943313953,0.053169734,48.26737942
61 ,1,14.6,76.7,-3.943313953,0.053169734,48.19017107
61 ,2,14.2,76.1,-3.943313953,0.053169734,48.11316122
61 ,3,14.2,71.5,-3.943313953,0.053169734,48.03634928
61 ,4,13.8,73,-3.943313953,0.053169734,47.95973469
61 ,5,13.3,75.9,-3.943313953,0.053169734,47.88331686
61 ,6,12.7,80.4,-3.943313953,0.053169734,47.80709522
61 ,7,12.3,81.5,-3.943313953,0.053169734,47.73106919
61 ,8,13.4,75.5,-3.943313953,0.053169734,47.6552382
61 ,9,14.5,66,-6.02921,0.177021793,47.57960166
61 ,10,15,60.2,-7.972955678,0.292433538,47.50415901
61 ,11,15.5,55.8,-9.642087932,0.39153985,47.42890967
61 ,12,16.6,51.3,-10.92285816,0.467586799,47.35385305
61 ,13,17.8,48.7,-11.72798398,0.515391909,47.27898859
61 ,14,18.7,47.7,-12.0025974,0.531697342,47.20431571
61 ,15,19.9,45.5,-11.72798398,0.515391909,47.12983382
61 ,16,19.8,47.6,-10.92285816,0.467586799,47.05554236
61 ,17,19.4,49.3,-9.642087932,0.39153985,46.98144075
61 ,18,19.8,49,-7.972955678,0.292433538,46.90752841
61 ,19,18.8,51.5,-6.02921,0.177021793,46.83380476
61 ,20,17.7,55.3,-3.943313953,0.053169734,46.76026923
61 ,21,15.7,63.3,-3.943313953,0.053169734,46.68692125
61 ,22,13.8,70.6,-3.943313953,0.053169734,46.61376023
61 ,23,12.3,78.9,-3.943313953,0.053169734,46.5407856
61 ,24,11.2,84.2,-3.943313953,0.053169734,46.46799678
62 ,1,10.1,88.6,-3.943313953,0.053169734,46.39539319
62 ,2,8.8,92.7,-3.943313953,0.053169734,46.32297427
62 ,3,8.3,95,-3.943313953,0.053169734,46.25073943
62 ,4,7.3,95.4,-3.943313953,0.053169734,46.1786881
62 ,5,6.8,96.8,-3.943313953,0.053169734,46.1068197
62 ,6,6.5,97.4,-3.943313953,0.053169734,46.03513365
62 ,7,7.7,97.4,-3.943313953,0.053169734,45.96362938
62 ,8,11.2,88.5,-3.943313953,0.053169734,45.89230631
62 ,9,14.4,74,-6.02921,0.177021793,45.82116386
62 ,10,16.8,62,-7.972955678,0.292433538,45.75020147
62 ,11,18.3,54.2,-9.642087932,0.39153985,45.67941854
62 ,12,19.9,47.8,-10.92285816,0.467586799,45.60881451
62 ,13,21.3,44.5,-11.72798398,0.515391909,45.5383888
62 ,14,21.5,51.9,-12.0025974,0.531697342,45.46814084
62 ,15,21.5,54.4,-11.72798398,0.515391909,45.39807004
62 ,16,21.3,54.3,-10.92285816,0.467586799,45.32817582
62 ,17,21.2,55.7,-9.642087932,0.39153985,45.25845763
62 ,18,20.9,56.7,-7.972955678,0.292433538,45.18891486
62 ,19,19.3,61.2,-6.02921,0.177021793,45.11954696
62 ,20,18.4,63.6,-3.943313953,0.053169734,45.05035335
62 ,21,17.1,70.7,-3.943313953,0.053169734,44.98133344
62 ,22,15.4,81,-3.943313953,0.053169734,44.91248666
62 ,23,14.1,86.6,-3.943313953,0.053169734,44.84381243
62 ,24,13,91.2,-3.943313953,0.053169734,44.77531019
63 ,1,12.1,93.2,-3.943313953,0.053169734,44.70697935
63 ,2,11.6,94.7,-3.943313953,0.053169734,44.63881933
63 ,3,11.3,95.6,-3.943313953,0.053169734,44.57082956
63 ,4,10.7,96,-3.943313953,0.053169734,44.50300946
63 ,5,10.1,96.8,-3.943313953,0.053169734,44.43535846
63 ,6,9.5,96.9,-3.943313953,0.053169734,44.36787598
63 ,7,10.1,97.5,-3.943313953,0.053169734,44.30056144
63 ,8,13.4,91.3,-3.943313953,0.053169734,44.23341427
63 ,9,17.9,75,-6.02921,0.177021793,44.16643389
63 ,10,20.7,62.2,-7.972955678,0.292433538,44.09961972
63 ,11,23.2,54.4,-9.642087932,0.39153985,44.03297119
63 ,12,25.8,44.7,-10.92285816,0.467586799,43.96648772
63 ,13,27.4,40.8,-11.72798398,0.515391909,43.90016874
63 ,14,27.3,46.6,-12.0025974,0.531697342,43.83401366
63 ,15,27.7,44.3,-11.72798398,0.515391909,43.76802192
63 ,16,27,43.5,-10.92285816,0.467586799,43.70219293
63 ,17,25.6,48.8,-9.642087932,0.39153985,43.63652612
63 ,18,25,49,-7.972955678,0.292433538,43.57102091
63 ,19,24.2,55.9,-6.02921,0.177021793,43.50567673
63 ,20,24.4,61.4,-3.943313953,0.053169734,43.440493
63 ,21,22,72.9,-3.943313953,0.053169734,43.37546914
63 ,22,19.5,83.4,-3.943313953,0.053169734,43.31060458
63 ,23,18.1,85.4,-3.943313953,0.053169734,43.24589873
63 ,24,16.6,89.5,-3.943313953,0.053169734,43.18135104
64 ,1,15.6,92.5,-3.943313953,0.053169734,43.11696091
64 ,2,14.7,93.7,-3.943313953,0.053169734,43.05272783
64 ,3,14.3,93.2,-3.943313953,0.053169734,42.98865154
64 ,4,13.3,94.4,-3.943313953,0.053169734,42.92473185
64 ,5,12.9,96,-3.943313953,0.053169734,42.86096856
64 ,6,12.1,96,-3.943313953,0.053169734,42.79736147
64 ,7,11.6,97.1,-3.943313953,0.053169734,42.73391037
64 ,8,13.6,96.2,-3.943313953,0.053169734,42.67061508
64 ,9,17.2,83.8,-6.02921,0.177021793,42.60747539
64 ,10,20.1,72.5,-7.972955678,0.292433538,42.54449111
64 ,11,21.4,68.7,-9.642087932,0.39153985,42.48166203
64 ,12,22.5,60.8,-10.92285816,0.467586799,42.41898797
64 ,13,22.3,64.8,-11.72798398,0.515391909,42.35646871
64 ,14,23.3,61,-12.0025974,0.531697342,42.29410407
64 ,15,24.6,52.1,-11.72798398,0.515391909,42.23189385
64 ,16,25.5,49.3,-10.92285816,0.467586799,42.16983784
64 ,17,24.9,52,-9.642087932,0.39153985,42.10793585
64 ,18,23.6,55.1,-7.972955678,0.292433538,42.04618768
64 ,19,23,63.8,-6.02921,0.177021793,41.98459313
64 ,20,21.4,72.9,-3.943313953,0.053169734,41.923152
64 ,21,20.7,76.8,-3.943313953,0.053169734,41.86186411
64 ,22,19.5,83.3,-3.943313953,0.053169734,41.80072924
64 ,23,18.1,90,-3.943313953,0.053169734,41.7397472
64 ,24,17.1,92.5,-3.943313953,0.053169734,41.67891779
65 ,1,15.9,94.6,-3.943313953,0.053169734,41.61824081
65 ,2,15.1,95.6,-3.943313953,0.053169734,41.55771607
65 ,3,15.1,97.2,-3.943313953,0.053169734,41.49734337
65 ,4,14.2,96.6,-3.943313953,0.053169734,41.43712251
65 ,5,13.6,97.1,-3.943313953,0.053169734,41.37705328
65 ,6,12.8,97.3,-3.943313953,0.053169734,41.3171355
65 ,7,13.2,97.8,-3.943313953,0.053169734,41.25736897
65 ,8,15.8,91.2,-3.943313953,0.053169734,41.19775348
65 ,9,19,80.5,-6.02921,0.177021793,41.13828884
65 ,10,21.9,68,-7.972955678,0.292433538,41.07897485
65 ,11,23.8,60.5,-9.642087932,0.39153985,41.01981131
65 ,12,25,53.8,-10.92285816,0.467586799,40.96079802
65 ,13,25.7,56.1,-11.72798398,0.515391909,40.90193479
65 ,14,25.4,56.7,-12.0025974,0.531697342,40.84322142
65 ,15,25.5,54.8,-11.72798398,0.515391909,40.78465771
65 ,16,25.5,53.8,-10.92285816,0.467586799,40.72624346
65 ,17,24.8,63.2,-9.642087932,0.39153985,40.66797847
65 ,18,23.7,71.4,-7.972955678,0.292433538,40.60986254
65 ,19,23.1,76.5,-6.02921,0.177021793,40.55189549
65 ,20,22.4,81.9,-3.943313953,0.053169734,40.4940771
65 ,21,21.2,87.7,-3.943313953,0.053169734,40.43640718
65 ,22,20.8,89.3,-3.943313953,0.053169734,40.37888553
65 ,23,20.6,89,-3.943313953,0.053169734,40.32151196
65 ,24,19.9,91.5,-3.943313953,0.053169734,40.26428626
66 ,1,19,93.2,-3.943313953,0.053169734,40.20720825
66 ,2,17.8,95.4,-3.943313953,0.053169734,40.15027771
66 ,3,16.6,96.4,-3.943313953,0.053169734,40.09349445
66 ,4,15.5,96.9,-3.943313953,0.053169734,40.03685828
66 ,5,14.5,97,-3.943313953,0.053169734,39.98036899
66 ,6,13.5,97.3,-3.943313953,0.053169734,39.92402639
66 ,7,13.1,97.8,-3.943313953,0.053169734,39.86783027
66 ,8,15.2,96.8,-3.943313953,0.053169734,39.81178045
66 ,9,18.9,84.9,-6.02921,0.177021793,39.75587672
66 ,10,22.3,55.3,-7.972955678,0.292433538,39.70011889
66 ,11,24,44.8,-9.642087932,0.39153985,39.64450675
66 ,12,25.2,40.2,-10.92285816,0.467586799,39.58904011
66 ,13,26.1,40,-11.72798398,0.515391909,39.53371877
66 ,14,25.9,46.3,-12.0025974,0.531697342,39.47854253
66 ,15,25.3,52.3,-11.72798398,0.515391909,39.42351119
66 ,16,24.4,56.8,-10.92285816,0.467586799,39.36862456
66 ,17,24,56.4,-9.642087932,0.39153985,39.31388244
66 ,18,23.9,58.3,-7.972955678,0.292433538,39.25928463
66 ,19,22.6,61,-6.02921,0.177021793,39.20483093
66 ,20,22,63.4,-3.943313953,0.053169734,39.15052114
66 ,21,20.4,71.5,-3.943313953,0.053169734,39.09635506
66 ,22,19.1,76.7,-3.943313953,0.053169734,39.0423325
66 ,23,19.1,77.6,-3.943313953,0.053169734,38.98845326
66 ,24,18.7,80.2,-3.943313953,0.053169734,38.93471714
67 ,1,17.6,85.6,-3.943313953,0.053169734,38.88112395
67 ,2,16.9,88.1,-3.943313953,0.053169734,38.82767347
67 ,3,16.5,91,-3.943313953,0.053169734,38.77436553
67 ,4,16.7,78.6,-3.943313953,0.053169734,38.72119991
67 ,5,16.4,81.9,-3.943313953,0.053169734,38.66817642
67 ,6,15.2,90.4,-3.943313953,0.053169734,38.61529486
67 ,7,14.7,85.7,-3.943313953,0.053169734,38.56255503
67 ,8,14.9,80.6,-3.943313953,0.053169734,38.50995674
67 ,9,14.8,83.3,-6.02921,0.177021793,38.45749979
67 ,10,15.8,75.4,-7.972955678,0.292433538,38.40518397
67 ,11,16.9,66.9,-9.642087932,0.39153985,38.3530091
67 ,12,17.6,61.5,-10.92285816,0.467586799,38.30097497
67 ,13,18,56.3,-11.72798398,0.515391909,38.24908138
67 ,14,18.1,54.3,-12.0025974,0.531697342,38.19732814
67 ,15,18,53.9,-11.72798398,0.515391909,38.14571504
67 ,16,19.6,46.1,-10.92285816,0.467586799,38.0942419
67 ,17,18.9,49.5,-9.642087932,0.39153985,38.04290851
67 ,18,18.5,51.8,-7.972955678,0.292433538,37.99171467
67 ,19,17.8,53.7,-6.02921,0.177021793,37.94066019
67 ,20,16.8,58.1,-3.943313953,0.053169734,37.88974486
67 ,21,15.3,64.6,-3.943313953,0.053169734,37.83896849
67 ,22,13.4,71.3,-3.943313953,0.053169734,37.78833089
67 ,23,12.2,77.3,-3.943313953,0.053169734,37.73783184
67 ,24,12,78.5,-3.943313953,0.053169734,37.68747116
68 ,1,11.4,79.5,-3.943313953,0.053169734,37.63724865
68 ,2,10.1,84.1,-3.943313953,0.053169734,37.58716411
68 ,3,9.3,85.9,-3.943313953,0.053169734,37.53721733
68 ,4,8.4,89,-3.943313953,0.053169734,37.48740813
68 ,5,8,90.6,-3.943313953,0.053169734,37.43773631
68 ,6,7.2,92.7,-3.943313953,0.053169734,37.38820165
68 ,7,7.4,93.4,-3.943313953,0.053169734,37.33880398
68 ,8,10.7,82.3,-3.943313953,0.053169734,37.28954308
68 ,9,14.3,68.8,-6.02921,0.177021793,37.24041877
68 ,10,17.1,58.7,-7.972955678,0.292433538,37.19143084
68 ,11,18.9,50.2,-9.642087932,0.39153985,37.14257909
68 ,12,18.7,51.1,-10.92285816,0.467586799,37.09386333
68 ,13,18.9,54.1,-11.72798398,0.515391909,37.04528336
68 ,14,19.3,54.2,-12.0025974,0.531697342,36.99683898
68 ,15,19.4,55.4,-11.72798398,0.515391909,36.94853
68 ,16,19,56.3,-10.92285816,0.467586799,36.9003562
68 ,17,19.4,55.3,-9.642087932,0.39153985,36.8523174
68 ,18,18.7,60.7,-7.972955678,0.292433538,36.8044134
68 ,19,18.3,61.9,-6.02921,0.177021793,36.756644
68 ,20,17.2,67.7,-3.943313953,0.053169734,36.70900901
68 ,21,16.2,69.3,-3.943313953,0.053169734,36.66150821
68 ,22,15.8,72.8,-3.943313953,0.053169734,36.61414142
68 ,23,15.8,72.4,-3.943313953,0.053169734,36.56690844
68 ,24,15.6,74.3,-3.943313953,0.053169734,36.51980907
69 ,1,15.5,76,-3.943313953,0.053169734,36.4728431
69 ,2,15.2,77.8,-3.943313953,0.053169734,36.42601035
69 ,3,14.7,81,-3.943313953,0.053169734,36.37931062
69 ,4,14.8,82.4,-3.943313953,0.053169734,36.3327437
69 ,5,14.9,82.9,-3.943313953,0.053169734,36.2863094
69 ,6,15,81.5,-3.943313953,0.053169734,36.24000752
69 ,7,14.9,82.8,-3.943313953,0.053169734,36.19383786
69 ,8,15.6,80.8,-3.943313953,0.053169734,36.14780022
69 ,9,17.4,71,-6.02921,0.177021793,36.10189441
69 ,10,19.1,60.7,-7.972955678,0.292433538,36.05612023
69 ,11,18.3,63.7,-9.642087932,0.39153985,36.01047747
69 ,12,18.6,66.2,-10.92285816,0.467586799,35.96496595
69 ,13,19.8,61.1,-11.72798398,0.515391909,35.91958546
69 ,14,20.4,55.3,-12.0025974,0.531697342,35.87433581
69 ,15,20.6,52.4,-11.72798398,0.515391909,35.82921679
69 ,16,20.2,53.9,-10.92285816,0.467586799,35.78422821
69 ,17,19.8,55.8,-9.642087932,0.39153985,35.73936987
69 ,18,19.5,58.6,-7.972955678,0.292433538,35.69464158
69 ,19,19.3,58.8,-6.02921,0.177021793,35.65004312
69 ,20,18.7,59.7,-3.943313953,0.053169734,35.60557432
69 ,21,16.9,67.2,-3.943313953,0.053169734,35.56123496
69 ,22,14.2,79.2,-3.943313953,0.053169734,35.51702485
69 ,23,12,88.8,-3.943313953,0.053169734,35.47294379
69 ,24,11.3,93,-3.943313953,0.053169734,35.42899159
70 ,1,12.8,88.6,-3.943313953,0.053169734,35.38516804
70 ,2,12.7,89.1,-3.943313953,0.053169734,35.34147294
70 ,3,11.7,90.7,-3.943313953,0.053169734,35.29790611
70 ,4,10.3,94.2,-3.943313953,0.053169734,35.25446734
70 ,5,9.7,96.1,-3.943313953,0.053169734,35.21115643
70 ,6,10.2,96.7,-3.943313953,0.053169734,35.16797318
70 ,7,10.2,96.2,-3.943313953,0.053169734,35.1249174
70 ,8,12.1,94.1,-3.943313953,0.053169734,35.08198889
70 ,9,14.4,88.5,-6.02921,0.177021793,35.03918745
70 ,10,16.5,86.9,-7.972955678,0.292433538,34.99651288
70 ,11,17.6,79.9,-9.642087932,0.39153985,34.95396498
70 ,12,18.4,73.8,-10.92285816,0.467586799,34.91154356
70 ,13,20.6,60.7,-11.72798398,0.515391909,34.86924842
70 ,14,20.4,62.5,-12.0025974,0.531697342,34.82707935
70 ,15,20.7,66.9,-11.72798398,0.515391909,34.78503617
70 ,16,20.6,65.2,-10.92285816,0.467586799,34.74311867
70 ,17,20.5,62.1,-9.642087932,0.39153985,34.70132665
70 ,18,19.4,71.2,-7.972955678,0.292433538,34.65965992
70 ,19,18.9,76.9,-6.02921,0.177021793,34.61811828
70 ,20,18.7,73.4,-3.943313953,0.053169734,34.57670153
70 ,21,18.2,72.9,-3.943313953,0.053169734,34.53540947
70 ,22,17.5,76.9,-3.943313953,0.053169734,34.49424191
70 ,23,16.9,79.7,-3.943313953,0.053169734,34.45319864
70 ,24,16.7,82.6,-3.943313953,0.053169734,34.41227947
71 ,1,16.9,83.5,-3.943313953,0.053169734,34.37148419
71 ,2,16.9,83.1,-3.943313953,0.053169734,34.33081262
71 ,3,16.1,87.1,-3.943313953,0.053169734,34.29026456
71 ,4,15.1,91,-3.943313953,0.053169734,34.24983979
71 ,5,15.3,91.4,-3.943313953,0.053169734,34.20953814
71 ,6,14.5,92,-3.943313953,0.053169734,34.16935939
71 ,7,14.7,92.3,-3.943313953,0.053169734,34.12930336
71 ,8,15.6,91.7,-3.943313953,0.053169734,34.08936983
71 ,9,16.6,90,-6.02921,0.177021793,34.04955862
71 ,10,17.6,90.1,-7.972955678,0.292433538,34.00986953
71 ,11,20,76.6,-9.642087932,0.39153985,33.97030235
71 ,12,21.3,66.3,-10.92285816,0.467586799,33.9308569
71 ,13,22,62.1,-11.72798398,0.515391909,33.89153296
71 ,14,23.2,54.2,-12.0025974,0.531697342,33.85233035
71 ,15,23.3,52,-11.72798398,0.515391909,33.81324887
71 ,16,23,54.2,-10.92285816,0.467586799,33.77428831
71 ,17,22.6,53.8,-9.642087932,0.39153985,33.73544848
71 ,18,22.5,54.8,-7.972955678,0.292433538,33.69672918
71 ,19,22.2,54,-6.02921,0.177021793,33.65813022
71 ,20,21,58.1,-3.943313953,0.053169734,33.61965139
71 ,21,18.9,67.2,-3.943313953,0.053169734,33.58129249
71 ,22,17.1,75.5,-3.943313953,0.053169734,33.54305334
71 ,23,16.5,80.7,-3.943313953,0.053169734,33.50493372
71 ,24,15.9,82.8,-3.943313953,0.053169734,33.46693345
72 ,1,14.5,86.6,-3.943313953,0.053169734,33.42905232
72 ,2,13.6,88.7,-3.943313953,0.053169734,33.39129013
72 ,3,13.4,88.3,-3.943313953,0.053169734,33.35364669
72 ,4,12.8,90.2,-3.943313953,0.053169734,33.31612181
72 ,5,11.9,90.9,-3.943313953,0.053169734,33.27871527
72 ,6,11.1,94.5,-3.943313953,0.053169734,33.24142689
72 ,7,11.1,94.1,-3.943313953,0.053169734,33.20425646
72 ,8,14.3,85.6,-3.943313953,0.053169734,33.16720379
72 ,9,17.2,74.8,-6.02921,0.177021793,33.13026867
72 ,10,19.4,66.3,-7.972955678,0.292433538,33.09345092
72 ,11,21.3,58.6,-9.642087932,0.39153985,33.05675033
72 ,12,22.9,53.1,-10.92285816,0.467586799,33.0201667
72 ,13,24.2,48.5,-11.72798398,0.515391909,32.98369984
72 ,14,25.6,41.1,-12.0025974,0.531697342,32.94734955
72 ,15,25.8,48.3,-11.72798398,0.515391909,32.91111563
72 ,16,24.5,55.7,-10.92285816,0.467586799,32.87499788
72 ,17,23.4,58.9,-9.642087932,0.39153985,32.8389961
72 ,18,22.5,62.3,-7.972955678,0.292433538,32.8031101
72 ,19,22.1,64,-6.02921,0.177021793,32.76733967
72 ,20,20.9,68.8,-3.943313953,0.053169734,32.73168462
72 ,21,18.6,77.3,-3.943313953,0.053169734,32.69614476
72 ,22,16.7,84.9,-3.943313953,0.053169734,32.66071987
