uuid,baseScenarioFile,Tmax,Tmin,cca,inputPAR,ENDING_LEAF_NUMBER
8a4e58ce-6b92-4d26-9cba-c97095cb91bc,model.options.HGU.cane.20.json,30,17.5,400,800,12
b3fe7664-556e-4f22-9c4c-e1ca9f27df31,model.options.HGU.cane.20.json,30,17.5,400,1000,6
de38a9f1-293f-472c-8497-0bea6af68d73,model.options.HGU.cane.20.json,30,17.5,400,1000,9
2e63593d-e768-4745-a8ad-a74be3b6620e,model.options.HGU.cane.20.json,30,17.5,400,1000,12
803bc577-deaf-407c-8c81-cc4001a3bff0,model.options.HGU.cane.20.json,30,17.5,400,1200,6
24056863-d220-459b-a067-ef073a831b07,model.options.HGU.cane.20.json,30,17.5,400,1200,9
67da072c-9c04-4465-b83a-5e35f6c6c28d,model.options.HGU.cane.20.json,30,17.5,400,1200,12
1d6bba17-bf18-4d65-a84a-a346a636f3e3,model.options.HGU.cane.20.json,30,17.5,650,800,6
a644b0c9-09cb-4c75-b8c4-a1f175cb08d2,model.options.HGU.cane.20.json,30,17.5,650,800,9
b97a7ccc-f229-4bbc-ac37-3ca96879c1c6,model.options.HGU.cane.20.json,30,17.5,650,800,12
71f0bec7-e174-4b96-b3e1-2ee39a0c4d6d,model.options.HGU.cane.20.json,30,17.5,650,1000,6
6237beb4-4364-4062-83e2-3a72de603fe6,model.options.HGU.cane.20.json,30,17.5,650,1000,9
d741aed5-9587-433e-b971-c00b0881d0e2,model.options.HGU.cane.20.json,30,17.5,650,1000,12
8bf7d122-3d2f-41eb-8499-07719d95413c,model.options.HGU.cane.20.json,30,17.5,650,1200,6
f818c4f6-38a9-4c6b-a014-23da1f2fec48,model.options.HGU.cane.20.json,30,17.5,650,1200,9
ea2816cc-1c60-4587-acee-d27b01c1aa8a,model.options.HGU.cane.20.json,30,17.5,650,1200,12
ccf2e77d-dd52-480d-80ac-1cd88683dc33,model.options.HGU.cane.20.json,30,17.5,900,800,6
11e6a567-04c5-49d1-a3ae-173d5c988c9c,model.options.HGU.cane.20.json,30,17.5,900,800,9
70c74d29-3a49-4d69-92ad-19cf43fd49aa,model.options.HGU.cane.20.json,30,17.5,900,800,12
e28e0169-4b98-470b-8cd9-397905f1555f,model.options.HGU.cane.20.json,30,17.5,900,1000,6
4457d685-da71-4879-b644-a65ab42eb95e,model.options.HGU.cane.20.json,30,17.5,900,1000,9
2b7ab4bc-3d02-4de4-aca8-28b90fa3145a,model.options.HGU.cane.20.json,30,17.5,900,1000,12
7138ffbf-8f9f-4911-9c20-587d8a1b1a3a,model.options.HGU.cane.20.json,30,17.5,900,1200,6
507554bf-5072-4a33-b850-5deab6a7f6f9,model.options.HGU.cane.20.json,30,17.5,900,1200,9
a273749c-9849-4fb7-be43-3b8ebaa95754,model.options.HGU.cane.20.json,30,17.5,900,1200,12
a7045f82-004f-4ece-b11e-88694da3e831,model.options.HGU.cane.20.json,30,17.5,1200,800,6
04ef0d35-451c-4463-af55-bc1978929db8,model.options.HGU.cane.20.json,30,17.5,1200,800,9
358a4766-c455-46f9-82d1-2db8bab8cc13,model.options.HGU.cane.20.json,30,17.5,1200,800,12
44fece63-e1e7-48c9-ab75-b581bbb0b3f9,model.options.HGU.cane.20.json,30,17.5,1200,1000,6
05bd4af3-80f0-493c-b39c-f67b193073cb,model.options.HGU.cane.20.json,30,17.5,1200,1000,9
09a6f867-9547-47db-9ba6-21e0795c9820,model.options.HGU.cane.20.json,30,17.5,1200,1000,12
c91449ce-2d8d-4095-ada6-bfc63aaa7371,model.options.HGU.cane.20.json,30,17.5,1200,1200,6
372d3e48-0545-4b59-abd6-0e4fc1db5da4,model.options.HGU.cane.20.json,30,17.5,1200,1200,9
6f2b1eb0-de8d-4dd6-b74e-848c7c7405fd,model.options.HGU.cane.20.json,30,17.5,1200,1200,12
2aaeb51f-1928-4fd9-b874-191b12a51c07,model.options.HGU.cane.20.json,30,20,400,800,6
41b3626c-47fa-49a9-a270-3ce9237a4fe7,model.options.HGU.cane.20.json,30,20,400,800,9
0e594722-f245-4ea5-9b0f-f4ccd61bc7e1,model.options.HGU.cane.20.json,30,20,400,800,12
8d7c4ab3-0c08-4382-9992-c75cdd5c6e46,model.options.HGU.cane.20.json,30,20,400,1000,6
59170063-73e7-41bf-9278-84d8b6518f78,model.options.HGU.cane.20.json,30,20,400,1000,9
2018aa4e-e1f2-4431-b24f-2ab9dd8f02c5,model.options.HGU.cane.20.json,30,20,400,1000,12
84e175a6-c45c-4a17-ae97-da7b0c6dd9fc,model.options.HGU.cane.20.json,30,20,400,1200,6
aea54144-762c-4e3a-a9b7-df6887b34489,model.options.HGU.cane.20.json,30,20,400,1200,9
4404cad7-3953-4dfe-83ec-bf4773db12c6,model.options.HGU.cane.20.json,30,20,400,1200,12
e6ceb5d3-8895-4b88-a385-cd999652e843,model.options.HGU.cane.20.json,30,20,650,800,6
cae7b602-7fe6-4ade-8388-78208424179a,model.options.HGU.cane.20.json,30,20,650,800,9
e7e7a4e2-a7f6-4228-b50e-5c23c7f7def4,model.options.HGU.cane.20.json,30,20,650,800,12
68c3108b-b58a-4bcd-b6fa-8661cb25fd59,model.options.HGU.cane.20.json,30,20,650,1000,6
aacdd3b6-ab42-4fd5-88bc-077627817d0a,model.options.HGU.cane.20.json,30,20,650,1000,9
6950f38d-dd82-47ac-a9a3-444afbeff8a9,model.options.HGU.cane.20.json,30,20,650,1000,12
9621776e-3518-45f7-aee8-1814afb3d694,model.options.HGU.cane.20.json,30,20,650,1200,6
b33e6cd3-6d6a-4071-aff6-d43041ffcd41,model.options.HGU.cane.20.json,30,20,650,1200,9
5545cc85-3674-4f9c-adc8-e8cf267e1765,model.options.HGU.cane.20.json,30,20,650,1200,12
9b0afcd0-ce15-4bcb-bd4b-22b1d980d106,model.options.HGU.cane.20.json,30,20,900,800,6
d3dbc3b2-98dc-4bc5-9e38-39fafa94fdcb,model.options.HGU.cane.20.json,30,20,900,800,9
a5e7b9a7-f6bf-4ad9-b63c-902b344ec225,model.options.HGU.cane.20.json,30,20,900,800,12
57ea5a5a-3ddf-4cca-8d5a-17d5ae867f61,model.options.HGU.cane.20.json,30,20,900,1000,6
07d131d5-2704-47cf-9a14-7d1fae4615c5,model.options.HGU.cane.20.json,30,20,900,1000,9
fbbef224-82f2-45ae-8aa9-c65f3f11877a,model.options.HGU.cane.20.json,30,20,900,1000,12
26a06411-89f4-4e41-bdbf-ebe7d697a894,model.options.HGU.cane.20.json,30,20,900,1200,6
c16100cb-544c-4864-bd03-d454acca77af,model.options.HGU.cane.20.json,30,20,900,1200,9
bee1bbfe-0bde-419b-a649-a05375244175,model.options.HGU.cane.20.json,30,20,900,1200,12
dfae5789-4273-4c5f-a9e2-510bfed43865,model.options.HGU.cane.20.json,30,20,1200,800,6
09d11a5a-90d3-49e3-9689-de28056b50a6,model.options.HGU.cane.20.json,30,20,1200,800,9
16825bf8-3a99-4b9c-96a1-558f1a96382e,model.options.HGU.cane.20.json,30,20,1200,800,12
d43c043b-2846-4188-a3f8-18807607d528,model.options.HGU.cane.20.json,30,20,1200,1000,6
c3608c78-f2bf-4716-bdd6-8d36417f87a4,model.options.HGU.cane.20.json,30,20,1200,1000,9
cfdbabe6-e813-42d1-8226-5ac0282b285a,model.options.HGU.cane.20.json,30,20,1200,1000,12
96b6cea7-398c-4400-94e6-7e981222ecbb,model.options.HGU.cane.20.json,30,20,1200,1200,6
f65933b5-a0ec-493f-beed-7ac33bda7ddc,model.options.HGU.cane.20.json,30,20,1200,1200,9
246e4593-3aa5-40a0-83eb-82631024ae5b,model.options.HGU.cane.20.json,30,20,1200,1200,12
a99f77d4-b99e-444a-b4ae-dee1de388756,model.options.HGU.cane.30.json,27.5,17.5,900,800,9
62a1be91-90fc-461a-bcd7-4a3e1ccd1043,model.options.HGU.cane.30.json,27.5,17.5,900,800,12
03bce839-37f2-454c-958e-11d0f80a04fa,model.options.HGU.cane.30.json,27.5,17.5,900,1000,9
1b329e7f-f429-4ca6-ae00-fce46f3e7b74,model.options.HGU.cane.30.json,27.5,17.5,900,1000,12
6da5ce02-6b68-4a1a-8e62-e6eaca4a974d,model.options.HGU.cane.30.json,27.5,17.5,900,1200,9
c74c26c2-4fef-490f-8b40-9e0be938903b,model.options.HGU.cane.30.json,27.5,17.5,900,1200,12
2d7be28a-272e-45e9-9cba-019e6c014528,model.options.HGU.cane.30.json,27.5,17.5,1200,800,9
6b4e4308-c220-4cd7-b5c6-b9b4e07aae3e,model.options.HGU.cane.30.json,27.5,17.5,1200,800,12
ff8bccda-c90c-4507-bff5-aa2e52eea80f,model.options.HGU.cane.30.json,27.5,17.5,1200,1000,9
a3a462dc-18ab-4378-93b6-720aac6c9566,model.options.HGU.cane.30.json,27.5,17.5,1200,1000,12
fa380244-4e4b-42ec-9e10-d29658012fc9,model.options.HGU.cane.30.json,27.5,17.5,1200,1200,9
5e57c255-ffb3-4bf6-a383-1c104d00855a,model.options.HGU.cane.30.json,27.5,17.5,1200,1200,12
41b6a8c9-245e-4222-a168-a7a35d4be499,model.options.HGU.spur.json,25,15,400,400,3
2a5b8b7c-b5cd-4e90-9404-2255a58ab803,model.options.HGU.spur.json,25,15,400,400,6
ed5ff8f9-979f-4fd8-9713-df8876fcfaf1,model.options.HGU.spur.json,25,15,400,400,9
5e9d55da-5210-46e3-af04-768838b90d7f,model.options.HGU.spur.json,25,15,400,400,12
7aa2ed4f-cc9d-45cd-8e30-483731860ab3,model.options.HGU.spur.json,25,15,400,600,3
74bd36be-8591-49d7-9412-c6d16035effd,model.options.HGU.spur.json,25,15,400,600,6
591e1483-4825-476d-af0a-415eec87ee7d,model.options.HGU.spur.json,25,15,400,600,9
d23a7645-045e-466c-97fc-d731fe6996da,model.options.HGU.spur.json,25,15,400,600,12
ed2b8161-8c66-4216-b6a9-e61af98f4f62,model.options.HGU.spur.json,25,15,400,800,3
93fc133f-d1b4-45ca-a933-ab0a0c262409,model.options.HGU.spur.json,25,15,400,800,6
b89f268a-6492-449a-b890-72624e7d92de,model.options.HGU.spur.json,25,15,400,800,9
62a5b5e8-2b67-4000-b220-56ca64264d65,model.options.HGU.spur.json,25,15,400,800,12
e463bdf9-b016-41fb-ba2f-03af420ae846,model.options.HGU.spur.json,25,15,400,1000,3
47873458-6fb2-44f2-808e-7eb505d7360f,model.options.HGU.spur.json,25,15,400,1000,6
852bd6e9-a85e-4752-bede-077ce3072aaf,model.options.HGU.spur.json,25,15,400,1000,9
5f0b6ff0-d94e-40eb-b3f8-aab88517130f,model.options.HGU.spur.json,25,15,400,1000,12
52d66c86-ed3a-4936-b8ca-e6fd7718f663,model.options.HGU.spur.json,25,15,400,1200,3
23619490-f886-4d94-9f8d-506e51685f45,model.options.HGU.spur.json,25,15,400,1200,6
f0898bd5-b30b-4c2d-a3e3-e272a5da0794,model.options.HGU.spur.json,25,15,400,1200,9
99d45113-0255-4e9a-ae8f-899d67f2b699,model.options.HGU.spur.json,25,15,400,1200,12
35bc7a16-b999-4490-b67a-1ec5b194d01b,model.options.HGU.spur.json,25,15,650,400,3
d2f72fba-0f48-4bce-a69a-db79fa066591,model.options.HGU.spur.json,25,15,650,400,6
12787f07-5de9-47ea-85ce-83a54d590e73,model.options.HGU.spur.json,25,15,650,400,9
ff647c16-e21e-4706-81b4-b85a071d1117,model.options.HGU.spur.json,25,15,650,400,12
66ed1728-fa35-4767-a4db-a2d689e4da76,model.options.HGU.spur.json,25,15,650,600,3
42dd51e2-daab-4718-93fa-1dea2629f0b1,model.options.HGU.spur.json,25,15,650,600,6
5b078e56-3e15-48de-919f-b68021f0eb40,model.options.HGU.spur.json,25,15,650,600,9
b4d8b47e-ed5e-4c79-8b40-adf65a69a714,model.options.HGU.spur.json,25,15,650,600,12
8aa9b8a6-c7ba-4c62-815f-dfd7c8a760ee,model.options.HGU.spur.json,25,15,650,800,3
20c11537-7e66-441e-bb30-36371f4b2b79,model.options.HGU.spur.json,25,15,650,800,6
f19b2162-73b6-4dc6-a6d9-5f6aba593b6f,model.options.HGU.spur.json,25,15,650,800,9
bbf0fc2a-f785-407c-8ca1-09b790f69d7d,model.options.HGU.spur.json,25,15,650,800,12
3e6c342f-a512-4d56-a0d1-e8c9c36d1f32,model.options.HGU.spur.json,25,15,650,1000,3
6ab69f76-9842-479f-811b-b38252674091,model.options.HGU.spur.json,25,15,650,1000,6
8e0f8122-21b3-4193-bfca-916b55a57060,model.options.HGU.spur.json,25,15,650,1000,9
d67f87bd-7140-416d-9dfe-829c55ffb353,model.options.HGU.spur.json,25,15,650,1000,12
68f347fa-d274-420f-b6f4-ebc01bbcbd6d,model.options.HGU.spur.json,25,15,650,1200,3
4b6b8163-ce29-44be-bae2-2449139bad6d,model.options.HGU.spur.json,25,15,650,1200,6
5d8c7bec-9827-4eea-9934-3738e7474936,model.options.HGU.spur.json,25,15,650,1200,9
81c59ad2-6dcd-4a1b-b696-bc962baa334d,model.options.HGU.spur.json,25,15,650,1200,12
e2d45d7b-158b-4bff-84de-9fcf82553d0c,model.options.HGU.spur.json,25,15,900,400,3
412a54da-9c98-444f-ba29-247061968cde,model.options.HGU.spur.json,25,15,900,400,6
39be570d-a45b-491b-8014-3bdc0816df1f,model.options.HGU.spur.json,25,15,900,400,9
39d34e85-3f75-45de-8c8a-b8260949c2b4,model.options.HGU.spur.json,25,15,900,400,12
2ccc334c-8a1a-4796-8ce8-b0eeca6667a6,model.options.HGU.spur.json,25,15,900,600,3
72e9973a-bdec-4e5e-89bd-b31ca666172a,model.options.HGU.spur.json,25,15,900,600,6
c72342f1-05de-4338-9d9f-7bd8146e695d,model.options.HGU.spur.json,25,15,900,600,9
d5c93822-6e4c-4e5a-90d7-920a37eca3c9,model.options.HGU.spur.json,25,15,900,600,12
9a773484-9649-448d-a33f-798a3b0e5797,model.options.HGU.spur.json,25,15,900,800,3
3fcfd90c-7631-40b2-816d-f6631979b5c2,model.options.HGU.spur.json,25,15,900,800,6
3f0eab36-7b44-40b2-aae5-add0c81f538c,model.options.HGU.spur.json,25,15,900,800,9
59c70a8c-f405-4c99-85da-669f00e0f2bc,model.options.HGU.spur.json,25,15,900,800,12
d9d63e09-0bc2-40a8-9226-0479186d838e,model.options.HGU.spur.json,25,15,900,1000,3
a7b98b8c-0731-4dfa-ac0b-68a81d808ce6,model.options.HGU.spur.json,25,15,900,1000,6
c3dd5f05-7558-4ccb-8820-eb455e6b3ad6,model.options.HGU.spur.json,25,15,900,1000,9
b82feeb0-d4d1-4ee2-86c1-bd104d65bbb0,model.options.HGU.spur.json,25,15,900,1000,12
f5d9c71c-1e8d-487c-9e6e-1065aa1c4cc0,model.options.HGU.spur.json,25,15,900,1200,3
5acb9e2e-9b60-4a51-9e94-25604563c6e4,model.options.HGU.spur.json,25,15,900,1200,6
53a943e7-d4f9-4f71-84fc-d749a57bffbf,model.options.HGU.spur.json,25,15,900,1200,9
87b1f569-083c-4b70-a8ea-5b130e50b4a1,model.options.HGU.spur.json,25,15,900,1200,12
b3925deb-219f-40a1-b783-fca3515f66d9,model.options.HGU.spur.json,25,15,1200,400,3
9b6188d4-8aaa-4efd-bdd1-b3e39428e36b,model.options.HGU.spur.json,25,15,1200,400,6
06a8ea07-051c-4fad-9184-9ee727525f89,model.options.HGU.spur.json,25,15,1200,400,9
9a29e43f-492a-4e2d-bb0e-d8ba775f1ca3,model.options.HGU.spur.json,25,15,1200,400,12
650db450-0fd4-46bd-a73e-0244cb563a60,model.options.HGU.spur.json,25,15,1200,600,3
814887da-f3eb-4d06-931e-001774100cb1,model.options.HGU.spur.json,25,15,1200,600,6
6f0250fc-517c-4723-92e7-671c2a3bcedc,model.options.HGU.spur.json,25,15,1200,600,9
e48944cc-7adf-4374-954f-253dcd3dfc60,model.options.HGU.spur.json,25,15,1200,600,12
abb204a3-9fc1-4a38-8f78-be1b0b13bbdf,model.options.HGU.spur.json,25,15,1200,800,3
11e7379c-df1e-46a8-9e22-1c9cfc2be911,model.options.HGU.spur.json,25,15,1200,800,6
6566bbc2-ff0a-45f2-815b-79f59ba034e9,model.options.HGU.spur.json,25,15,1200,800,9
f80bb222-17be-4c8c-afc9-ff9b562debef,model.options.HGU.spur.json,25,15,1200,800,12
f6379d17-2bfd-4e90-bfd2-efc4cfdace4b,model.options.HGU.spur.json,25,15,1200,1000,3
43d1b365-154b-4dd3-a3c3-855b7ce1afd0,model.options.HGU.spur.json,25,15,1200,1000,6
4125d17a-9274-4759-b0e4-7de623fa3614,model.options.HGU.spur.json,25,15,1200,1000,9
0291c88a-fdcb-410b-9097-4aab980603a6,model.options.HGU.spur.json,25,15,1200,1000,12
6babe614-7384-437b-beb0-8aec9c344ba7,model.options.HGU.spur.json,25,15,1200,1200,3
643afb6d-bb96-4727-ae22-4e9420fa9cdf,model.options.HGU.spur.json,25,15,1200,1200,6
d9313d8d-13fc-478b-a09b-5d07e76fa2d0,model.options.HGU.spur.json,25,15,1200,1200,9
96edaa84-e5ec-49f6-8e07-6063295e064b,model.options.HGU.spur.json,25,15,1200,1200,12
d17b5943-0228-41b4-90e0-b14b45c22904,model.options.HGU.spur.json,25,17.5,400,400,3
f8e13f80-cca4-4e2f-a895-03acabb0de9d,model.options.HGU.spur.json,25,17.5,400,400,6
03566904-4954-4434-954d-7dc19ff6469d,model.options.HGU.spur.json,25,17.5,400,400,9
509dcc00-c21e-4f50-a66a-4c13192a6d0e,model.options.HGU.spur.json,25,17.5,400,400,12
4b38e462-2be2-4e85-8382-ee1991c3de71,model.options.HGU.spur.json,25,17.5,400,600,3
5f0f5e0c-8c02-4e60-8a73-6dc9506d3296,model.options.HGU.spur.json,25,17.5,400,600,6
be51c399-13f8-4d49-9b76-f50f29c569e9,model.options.HGU.spur.json,25,17.5,400,600,9
7db395be-122b-4151-9e79-29c271b59ed2,model.options.HGU.spur.json,25,17.5,400,600,12
85791273-925e-4383-8416-738341d2542c,model.options.HGU.spur.json,25,17.5,400,800,3
e8f8f77d-5a51-417d-999b-75d5344c373b,model.options.HGU.spur.json,25,17.5,400,800,6
eb70899b-0197-4f67-805a-71bffb12d409,model.options.HGU.spur.json,25,17.5,400,800,9
daa3a94b-d99a-4f0f-bffe-527c35dab766,model.options.HGU.spur.json,25,17.5,400,800,12
96cdd74b-0b74-4cba-a7c2-834d75b680b5,model.options.HGU.spur.json,25,17.5,400,1000,3
ccb26e71-f960-41da-a9cf-87e99ce3f9c6,model.options.HGU.spur.json,25,17.5,400,1000,6
aaf927a5-7bd7-423b-ad5d-faa76a089c06,model.options.HGU.spur.json,25,17.5,400,1000,9
43834960-e7eb-4f39-bc3e-c3c53c6aa145,model.options.HGU.spur.json,25,17.5,400,1000,12
77df5946-d758-4072-8656-5b682e17a3b5,model.options.HGU.spur.json,25,17.5,400,1200,3
0c275e63-d945-4920-ae3a-c211a287378c,model.options.HGU.spur.json,25,17.5,400,1200,6
223d5cd7-492b-4ba8-a7e5-541319f7ce28,model.options.HGU.spur.json,25,17.5,400,1200,9
bd3147cc-887d-467d-8cc1-54e666515d62,model.options.HGU.spur.json,25,17.5,400,1200,12
9a7ccc0e-8684-4e34-b15f-a84f6f88873f,model.options.HGU.spur.json,25,17.5,650,400,3
1a875239-65f1-4eb2-b1ae-3d958e62373b,model.options.HGU.spur.json,25,17.5,650,400,6
acf601cb-d035-4e01-86ca-f06a9b5e85bf,model.options.HGU.spur.json,25,17.5,650,400,9
d41f2908-3366-457c-a433-91c819545f46,model.options.HGU.spur.json,25,17.5,650,400,12
87f249e7-6b65-487a-a5ff-5530d2e3212e,model.options.HGU.spur.json,25,17.5,650,600,3
cd36d6dd-ee97-4f7b-b777-1c1b71fb045f,model.options.HGU.spur.json,25,17.5,650,600,6
10f356e4-f8de-4a2d-8250-8bbc24c6fbd9,model.options.HGU.spur.json,25,17.5,650,600,9
454286dd-13b5-4800-a695-dd3798ee86a2,model.options.HGU.spur.json,25,17.5,650,600,12
cabc3e41-b97b-4cae-9ca5-2b93dd48e35d,model.options.HGU.spur.json,25,17.5,650,800,3
5ec22148-7a9f-48ef-b910-420b3d02608b,model.options.HGU.spur.json,25,17.5,650,800,6
ec37b92a-b8b8-4bf2-b4cd-02004f5d6e03,model.options.HGU.spur.json,25,17.5,650,800,9
25f84a6d-0969-412e-8e5f-d554af4bd544,model.options.HGU.spur.json,25,17.5,650,800,12
f465fde5-75ad-4f8f-8809-c0c125fc2820,model.options.HGU.spur.json,25,17.5,650,1000,3
76c11dc8-ca2a-4fdd-9323-5e29b34337d4,model.options.HGU.spur.json,25,17.5,650,1000,6
d1c254e0-08ec-428e-8535-90c4e281a586,model.options.HGU.spur.json,25,17.5,650,1000,9
de12fc6c-b621-4c0b-8fc6-8bbc8ff4e690,model.options.HGU.spur.json,25,17.5,650,1000,12
4f49dd3d-2fe0-442c-b37c-1775a187141c,model.options.HGU.spur.json,25,17.5,650,1200,3
8be5cc0d-d81d-4885-866f-acc374011b07,model.options.HGU.spur.json,25,17.5,650,1200,6
0fce0f6c-4fda-4890-8eb1-f3ebb6864564,model.options.HGU.spur.json,25,17.5,650,1200,9
435814a6-701b-4a52-bfb4-30c63c8f5ee3,model.options.HGU.spur.json,25,17.5,650,1200,12
2e3b8511-2fd9-4df5-a77f-4b85c6421486,model.options.HGU.spur.json,25,17.5,900,400,3
01c5472f-9262-4d06-aa45-5136263ffdc9,model.options.HGU.spur.json,25,17.5,900,400,6
c3b2dda7-ba24-407a-911f-a88e5ae264fe,model.options.HGU.spur.json,25,17.5,900,400,9
e8626da4-2972-4cc9-803d-31b94c56eedb,model.options.HGU.spur.json,25,17.5,900,400,12
2d1b1a85-7ec8-42ea-bb91-4901e4c1b4f8,model.options.HGU.spur.json,25,17.5,900,600,3
901d0a62-53f4-434b-997a-1ee53794e8c0,model.options.HGU.spur.json,25,17.5,900,600,6
cad5f8c0-7e4a-456d-876f-355731a13108,model.options.HGU.spur.json,25,17.5,900,600,9
1d8a682b-b167-4826-86a6-6f4d8ee3cae2,model.options.HGU.spur.json,25,17.5,900,600,12
ce8bef66-3024-4099-8abf-616c64f34a4c,model.options.HGU.spur.json,25,17.5,900,800,3
180c8d25-3581-4593-a438-65c5adc8bd85,model.options.HGU.spur.json,25,17.5,900,800,6
ec6fa9a8-9204-4ae3-8b7d-12632954465b,model.options.HGU.spur.json,25,17.5,900,800,9
01a0a243-3d03-4111-a4aa-1627e2a9b55f,model.options.HGU.spur.json,25,17.5,900,800,12
fa65818a-ed0d-4cba-ab3f-a2057b10eb54,model.options.HGU.spur.json,25,17.5,900,1000,3
a55501a4-c709-4f44-a1d3-b3fcbebcd8cd,model.options.HGU.spur.json,25,17.5,900,1000,6
1d29459e-663c-4a56-aad7-b8ad47b3a48b,model.options.HGU.spur.json,25,17.5,900,1000,9
6e5757e6-cff1-4108-9e1a-702f5e19ecb2,model.options.HGU.spur.json,25,17.5,900,1000,12
87e9a010-32a9-40b1-ab46-d7c970ec418d,model.options.HGU.spur.json,25,17.5,900,1200,3
2908daaf-1fc2-468a-bd97-12d0b8f263ca,model.options.HGU.spur.json,25,17.5,900,1200,6
bdda39de-4c76-4290-ae5e-b5b1e4c04964,model.options.HGU.spur.json,25,17.5,900,1200,9
508475ca-0443-4f7d-80c1-8727cf36b5f0,model.options.HGU.spur.json,25,17.5,900,1200,12
d23d0c08-d1b0-43ea-9254-27734f3ce4df,model.options.HGU.spur.json,25,17.5,1200,400,3
86553f1c-d541-4619-925a-12381b7a9a29,model.options.HGU.spur.json,25,17.5,1200,400,6
c44affea-0e23-43b9-a0d8-6f5e8eef3d69,model.options.HGU.spur.json,25,17.5,1200,400,9
0091570d-af3c-48a6-9c7a-2badd11a0ece,model.options.HGU.spur.json,25,17.5,1200,400,12
b69334e6-2ed9-42a9-8eff-25fbc7655620,model.options.HGU.spur.json,25,17.5,1200,600,3
271c5974-bd9a-4b0f-b324-e4a9a2ec5c2c,model.options.HGU.spur.json,25,17.5,1200,600,6
6cb82c8a-d9ae-4e5c-99ef-57cd04a4aa53,model.options.HGU.spur.json,25,17.5,1200,600,9
d4a353b8-03d6-4770-beba-c15b51f19386,model.options.HGU.spur.json,25,17.5,1200,600,12
fc3cb09e-5ded-4707-9485-d1ac9e7eb14c,model.options.HGU.spur.json,25,17.5,1200,800,3
2a0a80e5-41ff-47e0-9ae1-16500ee5568f,model.options.HGU.spur.json,25,17.5,1200,800,6
7404134b-dc8c-4ec8-81f2-f7e6d1aa4910,model.options.HGU.spur.json,25,17.5,1200,800,9
0e14ee3b-c724-4643-9a33-8f72caeea811,model.options.HGU.spur.json,25,17.5,1200,800,12
df1b4c36-8386-4f93-8dbd-47910f10ea65,model.options.HGU.spur.json,25,17.5,1200,1000,3
f796fbb0-a371-4a90-9264-91dcbd77a438,model.options.HGU.spur.json,25,17.5,1200,1000,6
668b7be6-c71e-4acb-b63a-10bc52330841,model.options.HGU.spur.json,25,17.5,1200,1000,9
8448bcea-24a9-4f32-9aee-33a0b037108c,model.options.HGU.spur.json,25,17.5,1200,1000,12
0983b9aa-a6f3-4b44-a5dc-66a832835859,model.options.HGU.spur.json,25,17.5,1200,1200,3
6c45d46d-8b33-42b2-87d6-4defdb9f5204,model.options.HGU.spur.json,25,17.5,1200,1200,6
0c53674b-61b6-4858-bf9f-e511ca469fd4,model.options.HGU.spur.json,25,17.5,1200,1200,9
ee2505b0-d75c-44e5-809b-47aae169d597,model.options.HGU.spur.json,25,17.5,1200,1200,12
ac8bd881-1ad1-4a97-96a9-63952cf90f21,model.options.HGU.spur.json,25,20,400,400,3
2f2eb06c-917c-4c30-8990-cdb1d9c2e65b,model.options.HGU.spur.json,25,20,400,400,6
66746b7f-b225-4abd-9bcc-27976e7052c9,model.options.HGU.spur.json,25,20,400,400,9
7be801bc-63b1-4646-b745-c674d9ed5cfc,model.options.HGU.spur.json,25,20,400,400,12
a477c7cf-af12-471e-8d85-983bedc7a190,model.options.HGU.spur.json,25,20,400,600,3
4cd16a98-1a89-409f-b3d3-05dcc551fc01,model.options.HGU.spur.json,25,20,400,600,6
71f9bd7f-1dc0-47d4-9e9e-0f8465af7697,model.options.HGU.spur.json,25,20,400,600,9
59eed422-5d65-4d49-8a2b-0b9797ad2a84,model.options.HGU.spur.json,25,20,400,600,12
f95b59b8-04cb-4fef-b00e-374442c975a1,model.options.HGU.spur.json,25,20,400,800,3
f3747f65-65d0-4e11-929c-1f015a8c4ce0,model.options.HGU.spur.json,25,20,400,800,6
2b1cf98c-e978-4dfe-b884-84613eabea62,model.options.HGU.spur.json,25,20,400,800,9
e84f9e2d-4cec-4413-9368-fb33ef47e7c1,model.options.HGU.spur.json,25,20,400,800,12
1f7ebf0f-d85d-4542-bb7c-65cbceee76b2,model.options.HGU.spur.json,25,20,400,1000,3
8b5cf048-f846-49df-8080-d13a6a7dc3ba,model.options.HGU.spur.json,25,20,400,1000,6
536d19d7-e9d2-4fbf-8e6a-db0af1ac7c3f,model.options.HGU.spur.json,25,20,400,1000,9
4575b07f-4742-4eb5-9725-2bfa6e8a174a,model.options.HGU.spur.json,25,20,400,1000,12
af4d734d-ee08-4e91-af8d-222e10c9dd35,model.options.HGU.spur.json,25,20,400,1200,3
48d06ac1-58ab-4451-9134-ecb4a80671c6,model.options.HGU.spur.json,25,20,400,1200,6
3c26cbfd-89d4-4c6c-a769-df9b5953b537,model.options.HGU.spur.json,25,20,400,1200,9
23afaceb-b2ae-466a-a74f-600deab505dc,model.options.HGU.spur.json,25,20,400,1200,12
55779750-db96-4a0b-9be8-2dfc410b1d47,model.options.HGU.spur.json,25,20,650,400,3
5747c04b-e1ca-498b-a51e-c5ba8538d377,model.options.HGU.spur.json,25,20,650,400,6
8cf17b91-7b81-483e-bdf9-9485a84a9edd,model.options.HGU.spur.json,25,20,650,400,9
