time_value,value,time_col,uuid,CropLoad,crop_load_label,source_variable,aggregation,date,panel,panel_title,panel_label,y_label,fallback_note,sd_value,ymin,ymax,dayOfYear,date_value,days_after_full_bloom_doy,days_after_full_bloom_date,days_after_full_bloom,x_axis_mode,full_bloom_doy,days_in_bloom_year,full_bloom_date,simulation_day,x_value,x_label,temporal_x_basis
360,39.742675166666665,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,meanFruitFW,daily_mean,2021-12-26,E,(e) Mean fruit fresh weight,(e) Mean fruit fresh weight,Fresh weight (g fruit^-1),meanFruitFW and meanFruitFW_sd converted from mg fruit^-1 to g fruit^-1,0.7741286199999999,38.968546546666666,40.516803786666664,360,2021-12-26,68,68,68,DAFB,292,365,2021-10-19,35,68,Days after full bloom,date_minus_full_bloom_date
361,41.115256208333335,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,meanFruitFW,daily_mean,2021-12-27,E,(e) Mean fruit fresh weight,(e) Mean fruit fresh weight,Fresh weight (g fruit^-1),meanFruitFW and meanFruitFW_sd converted from mg fruit^-1 to g fruit^-1,0.8065200479166668,40.30873616041667,41.92177625625,361,2021-12-27,69,69,69,DAFB,292,365,2021-10-19,36,69,Days after full bloom,date_minus_full_bloom_date
362,42.40733279166667,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,meanFruitFW,daily_mean,2021-12-28,E,(e) Mean fruit fresh weight,(e) Mean fruit fresh weight,Fresh weight (g fruit^-1),meanFruitFW and meanFruitFW_sd converted from mg fruit^-1 to g fruit^-1,0.8369348191666667,41.570397972500004,43.24426761083333,362,2021-12-28,70,70,70,DAFB,292,365,2021-10-19,37,70,Days after full bloom,date_minus_full_bloom_date
363,44.10590370833333,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,meanFruitFW,daily_mean,2021-12-29,E,(e) Mean fruit fresh weight,(e) Mean fruit fresh weight,Fresh weight (g fruit^-1),meanFruitFW and meanFruitFW_sd converted from mg fruit^-1 to g fruit^-1,0.8682899833333333,43.237613724999996,44.97419369166666,363,2021-12-29,71,71,71,DAFB,292,365,2021-10-19,38,71,Days after full bloom,date_minus_full_bloom_date
364,45.97170820833334,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,meanFruitFW,daily_mean,2021-12-30,E,(e) Mean fruit fresh weight,(e) Mean fruit fresh weight,Fresh weight (g fruit^-1),meanFruitFW and meanFruitFW_sd converted from mg fruit^-1 to g fruit^-1,0.9012189504166667,45.07048925791667,46.87292715875001,364,2021-12-30,72,72,72,DAFB,292,365,2021-10-19,39,72,Days after full bloom,date_minus_full_bloom_date
365,47.628498541666666,dayOfYear,697271f9-f862-464c-9f8c-cf8d3f6f3d60,600,600 fruits,meanFruitFW,daily_mean,2021-12-31,E,(e) Mean fruit fresh weight,(e) Mean fruit fresh weight,Fresh weight (g fruit^-1),meanFruitFW and meanFruitFW_sd converted from mg fruit^-1 to g fruit^-1,0.941424565,46.68707397666667,48.569923106666664,365,2021-12-31,73,73,73,DAFB,292,365,2021-10-19,40,73,Days after full bloom,date_minus_full_bloom_date
326,0.10983952941614814,dayOfYear,9ca2bf8b-c639-48c1-a98f-bbc84bb43b73,0,0 fruits,DMC_calc,daily_mean,2021-11-22,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,5.5794048203111216e-6,0.10983395001132783,0.10984510882096844,326,2021-11-22,34,34,34,DAFB,292,365,2021-10-19,1,34,Days after full bloom,date_minus_full_bloom_date
1,0.1240544954929044,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-01,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0027381569963190826,0.12131633849658531,0.12679265248922347,1,2022-01-01,74,74,74,DAFB,292,365,2021-10-19,41,74,Days after full bloom,date_minus_full_bloom_date
2,0.12481729758031948,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-02,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002738333722635852,0.12207896385768363,0.12755563130295533,2,2022-01-02,75,75,75,DAFB,292,365,2021-10-19,42,75,Days after full bloom,date_minus_full_bloom_date
3,0.12537592576471002,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-03,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0027345245141883225,0.1226414012505217,0.12811045027889834,3,2022-01-03,76,76,76,DAFB,292,365,2021-10-19,43,76,Days after full bloom,date_minus_full_bloom_date
4,0.126051534614619,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-04,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0027352787116932883,0.12331625590292569,0.12878681332631228,4,2022-01-04,77,77,77,DAFB,292,365,2021-10-19,44,77,Days after full bloom,date_minus_full_bloom_date
5,0.1266164162129551,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-05,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002733175051957492,0.12388324116099761,0.1293495912649126,5,2022-01-05,78,78,78,DAFB,292,365,2021-10-19,45,78,Days after full bloom,date_minus_full_bloom_date
6,0.12715563369580327,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-06,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0027182054235445553,0.1244374282722587,0.12987383911934783,6,2022-01-06,79,79,79,DAFB,292,365,2021-10-19,46,79,Days after full bloom,date_minus_full_bloom_date
7,0.12804003314747703,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-07,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002699778103242513,0.12534025504423452,0.13073981125071954,7,2022-01-07,80,80,80,DAFB,292,365,2021-10-19,47,80,Days after full bloom,date_minus_full_bloom_date
8,0.12924737711822673,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-08,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0027048241074104774,0.12654255301081627,0.1319522012256372,8,2022-01-08,81,81,81,DAFB,292,365,2021-10-19,48,81,Days after full bloom,date_minus_full_bloom_date
9,0.13072104065422016,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-09,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0027329922700729944,0.12798804838414718,0.13345403292429314,9,2022-01-09,82,82,82,DAFB,292,365,2021-10-19,49,82,Days after full bloom,date_minus_full_bloom_date
10,0.13226875394592957,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-10,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002763350287143471,0.1295054036587861,0.13503210423307305,10,2022-01-10,83,83,83,DAFB,292,365,2021-10-19,50,83,Days after full bloom,date_minus_full_bloom_date
11,0.13332016374019204,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-11,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002773408864445381,0.13054675487574666,0.13609357260463742,11,2022-01-11,84,84,84,DAFB,292,365,2021-10-19,51,84,Days after full bloom,date_minus_full_bloom_date
12,0.13457676775718594,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-12,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0027987935846381486,0.1317779741725478,0.13737556134182408,12,2022-01-12,85,85,85,DAFB,292,365,2021-10-19,52,85,Days after full bloom,date_minus_full_bloom_date
13,0.13600589992912343,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-13,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002812693754096026,0.13319320617502742,0.13881859368321944,13,2022-01-13,86,86,86,DAFB,292,365,2021-10-19,53,86,Days after full bloom,date_minus_full_bloom_date
14,0.1370545761445599,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-14,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0028021921596926005,0.1342523839848673,0.1398567683042525,14,2022-01-14,87,87,87,DAFB,292,365,2021-10-19,54,87,Days after full bloom,date_minus_full_bloom_date
15,0.13828014640167013,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-15,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0027997802435257573,0.13548036615814438,0.1410799266451959,15,2022-01-15,88,88,88,DAFB,292,365,2021-10-19,55,88,Days after full bloom,date_minus_full_bloom_date
16,0.1389929068143127,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-16,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002784834974840134,0.13620807183947256,0.14177774178915284,16,2022-01-16,89,89,89,DAFB,292,365,2021-10-19,56,89,Days after full bloom,date_minus_full_bloom_date
17,0.13959683624251648,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-17,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0027688673179409513,0.13682796892457552,0.14236570356045744,17,2022-01-17,90,90,90,DAFB,292,365,2021-10-19,57,90,Days after full bloom,date_minus_full_bloom_date
18,0.14092877071661777,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-18,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002793159590887536,0.13813561112573025,0.1437219303075053,18,2022-01-18,91,91,91,DAFB,292,365,2021-10-19,58,91,Days after full bloom,date_minus_full_bloom_date
19,0.14216425185527704,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-19,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002817504197357035,0.13934674765792,0.14498175605263408,19,2022-01-19,92,92,92,DAFB,292,365,2021-10-19,59,92,Days after full bloom,date_minus_full_bloom_date
20,0.14314514919609073,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-20,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0028187632488181494,0.14032638594727256,0.1459639124449089,20,2022-01-20,93,93,93,DAFB,292,365,2021-10-19,60,93,Days after full bloom,date_minus_full_bloom_date
21,0.1439385547198809,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-21,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002808264866617129,0.14113028985326379,0.14674681958649802,21,2022-01-21,94,94,94,DAFB,292,365,2021-10-19,61,94,Days after full bloom,date_minus_full_bloom_date
22,0.14496286247813345,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-22,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002817176396139675,0.14214568608199377,0.14778003887427313,22,2022-01-22,95,95,95,DAFB,292,365,2021-10-19,62,95,Days after full bloom,date_minus_full_bloom_date
23,0.1462221902696444,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-23,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0028416349820257775,0.14338055528761862,0.14906382525167017,23,2022-01-23,96,96,96,DAFB,292,365,2021-10-19,63,96,Days after full bloom,date_minus_full_bloom_date
24,0.1469538054606068,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-24,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0028324099064358584,0.14412139555417094,0.14978621536704265,24,2022-01-24,97,97,97,DAFB,292,365,2021-10-19,64,97,Days after full bloom,date_minus_full_bloom_date
25,0.14681412527736543,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-25,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0027888099891856546,0.14402531528817977,0.14960293526655108,25,2022-01-25,98,98,98,DAFB,292,365,2021-10-19,65,98,Days after full bloom,date_minus_full_bloom_date
26,0.14712622494274294,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-26,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002777113873214335,0.1443491110695286,0.14990333881595727,26,2022-01-26,99,99,99,DAFB,292,365,2021-10-19,66,99,Days after full bloom,date_minus_full_bloom_date
27,0.14821285583108856,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-27,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002789214283040774,0.1454236415480478,0.15100207011412933,27,2022-01-27,100,100,100,DAFB,292,365,2021-10-19,67,100,Days after full bloom,date_minus_full_bloom_date
28,0.1494042537505799,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-28,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.00279966453174216,0.14660458921883773,0.15220391828232205,28,2022-01-28,101,101,101,DAFB,292,365,2021-10-19,68,101,Days after full bloom,date_minus_full_bloom_date
29,0.15014058607631656,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-29,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002803537421636402,0.14733704865468014,0.15294412349795297,29,2022-01-29,102,102,102,DAFB,292,365,2021-10-19,69,102,Days after full bloom,date_minus_full_bloom_date
30,0.1509920525500823,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-30,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0028224494683865065,0.1481696030816958,0.1538145020184688,30,2022-01-30,103,103,103,DAFB,292,365,2021-10-19,70,103,Days after full bloom,date_minus_full_bloom_date
31,0.15228849711565767,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-01-31,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002853192598550924,0.14943530451710674,0.1551416897142086,31,2022-01-31,104,104,104,DAFB,292,365,2021-10-19,71,104,Days after full bloom,date_minus_full_bloom_date
32,0.1527449938751254,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-02-01,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0028465588850127834,0.14989843499011263,0.1555915527601382,32,2022-02-01,105,105,105,DAFB,292,365,2021-10-19,72,105,Days after full bloom,date_minus_full_bloom_date
33,0.15358718431033289,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-02-02,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0028620872836042565,0.15072509702672862,0.15644927159393715,33,2022-02-02,106,106,106,DAFB,292,365,2021-10-19,73,106,Days after full bloom,date_minus_full_bloom_date
34,0.1561009267170808,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-02-03,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.002930050155711105,0.1531708765613697,0.1590309768727919,34,2022-02-03,107,107,107,DAFB,292,365,2021-10-19,74,107,Days after full bloom,date_minus_full_bloom_date
35,0.15783803129746363,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-02-04,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.0029807523329530893,0.15485727896451054,0.1608187836304167,35,2022-02-04,108,108,108,DAFB,292,365,2021-10-19,75,108,Days after full bloom,date_minus_full_bloom_date
36,0.15894302025473994,dayOfYear,738fcabe-2562-4a37-980e-cb0a0acbb4c1,200,200 fruits,DMC_calc,daily_mean,2022-02-05,F,(f) Fruit dry-matter concentration,(f) Fruit dry-matter concentration,Dry matter concentration (g g^-1),DMC calculated as meanFruitDW / meanFruitFW; ribbon uses propagated SD from meanFruitDW_sd and meanFruitFW_sd,0.003006475738195809,0.15593654451654412,0.16194949599293576,36,2022-02-05,109,109,109,DAFB,292,365,2021-10-19,76,109,Days after full bloom,date_minus_full_bloom_date
